Order Date,Order Ref No,Customer Ref,Order Number,Product Key,Region Key,Order Quantity
13/11/2016,2016XX254206,127636,ON#2371,333,114,4
15/08/2016,2016XX254577,132421,ON#2411,472,218,4
15/08/2016,2016XX254577,132421,ON#2428,392,134,4
15/08/2016,2016XX254577,132421,ON#2433,324,126,3
15/08/2016,2016XX254577,132421,ON#2391,201,101,4
20/12/2015,2015XX212185,124471,ON#2447,380,205,4
28/06/2017,2017XX248207,128356,ON#2368,425,137,4
04/08/2018,2018YY277446,129061,ON#2417,209,123,4
26/10/2018,2018XX233325,123076,ON#2446,306,193,3
04/11/2017,2017XX212885,124021,ON#2353,445,131,4
04/11/2017,2017XX212885,124021,ON#2376,484,204,3
04/11/2017,2017XX212885,124021,ON#2430,289,146,3
04/11/2017,2017XX212885,124021,ON#2404,487,102,4
10/10/2018,2018XX279616,123946,ON#2408,239,197,3
10/10/2018,2018XX279616,123946,ON#2379,298,178,4
13/04/2016,2016XX259918,125281,ON#2399,401,138,3
29/12/2017,2017XX271454,124051,ON#2375,481,184,4
15/07/2017,2017XX266960,126796,ON#2417,420,173,3
04/12/2018,2018XX229230,127981,ON#2372,357,108,4
04/12/2018,2018XX229230,127981,ON#2399,442,120,3
04/12/2018,2018XX229230,127981,ON#2434,205,202,3
04/12/2018,2018XX229230,127981,ON#2450,390,210,3
04/12/2018,2018XX229230,127981,ON#2360,489,117,4
04/12/2018,2018XX229230,127981,ON#2414,379,149,4
04/12/2018,2018XX229230,127981,ON#2444,439,203,3
04/12/2018,2018XX229230,127981,ON#2415,409,154,4
17/09/2017,2017XX224330,126631,ON#2365,386,173,4
26/12/2017,2017XX259897,132766,ON#2444,428,203,4
26/12/2017,2017XX259897,132766,ON#2434,274,201,3
26/12/2017,2017XX259897,132766,ON#2403,474,146,3
26/12/2017,2017XX259897,132766,ON#2395,299,202,3
24/08/2018,2018XX236580,129556,ON#2350,297,133,4
22/07/2018,2018XX235957,125236,ON#2439,275,141,4
22/07/2018,2018XX235957,125236,ON#2444,449,110,3
22/07/2018,2018XX235957,125236,ON#2367,294,134,4
14/09/2018,2018XX239576,123961,ON#2355,334,171,3
14/09/2018,2018XX239576,123961,ON#2406,227,176,4
14/09/2018,2018XX239576,123961,ON#2428,296,103,4
14/09/2018,2018XX239576,123961,ON#2388,311,202,3
14/09/2018,2018XX239576,123961,ON#2439,215,132,4
14/09/2018,2018XX239576,123961,ON#2433,303,118,3
14/09/2018,2018XX239576,123961,ON#2436,378,171,4
08/12/2016,2016XX237882,124756,ON#2375,232,191,4
16/11/2016,2016YY229979,128086,ON#2371,443,174,4
16/11/2016,2016YY229979,128086,ON#2439,264,208,3
30/08/2017,2017XX223798,130741,ON#2402,299,102,3
04/12/2017,2017XX260975,130831,ON#2450,342,213,4
04/12/2017,2017XX260975,130831,ON#2371,386,219,3
04/12/2017,2017XX260975,130831,ON#2432,209,205,3
04/12/2017,2017XX260975,130831,ON#2449,419,179,3
28/05/2017,2017XX278818,130681,ON#2381,449,122,4
26/09/2018,2018YY216910,126826,ON#2384,308,160,3
18/07/2018,2018XX276536,131851,ON#2398,436,105,4
18/07/2018,2018XX276536,131851,ON#2436,231,170,3
21/12/2016,2016XX222104,130306,ON#2385,483,173,4
05/10/2018,2018XX211996,127231,ON#2439,343,112,4
05/08/2016,2016XX263726,127246,ON#2402,395,204,4
16/10/2018,2018XX251035,124351,ON#2382,377,179,4
16/10/2018,2018XX251035,124351,ON#2397,313,135,4
14/04/2018,2018XX218926,127111,ON#2395,484,122,4
25/10/2018,2018XX245309,130066,ON#2425,311,187,4
25/10/2018,2018XX245309,130066,ON#2411,430,190,3
14/09/2017,2017XX237056,130951,ON#2356,468,137,4
14/09/2017,2017XX237056,130951,ON#2403,248,218,3
21/12/2018,2018XX231617,127441,ON#2436,299,118,3
21/12/2018,2018XX231617,127441,ON#2409,377,208,4
21/12/2018,2018XX231617,127441,ON#2376,231,127,4
26/08/2018,2018XX278762,125311,ON#2378,315,168,4
26/04/2017,2017XX231295,123946,ON#2432,202,216,3
16/08/2017,2017YY279308,128536,ON#2389,254,130,4
16/08/2017,2017YY279308,128536,ON#2433,443,153,3
18/09/2018,2018XX277306,130651,ON#2367,318,181,3
18/09/2018,2018XX277306,130651,ON#2355,479,195,4
18/09/2018,2018XX277306,130651,ON#2440,445,207,3
18/09/2018,2018XX277306,130651,ON#2371,488,183,3
18/09/2018,2018XX277306,130651,ON#2432,406,153,3
18/09/2018,2018XX277306,130651,ON#2382,460,147,4
18/09/2018,2018XX277306,130651,ON#2431,291,214,4
15/12/2017,2017XX257538,124291,ON#2366,472,143,3
15/12/2017,2017XX257538,124291,ON#2408,301,187,4
26/12/2018,2018XX245407,125836,ON#2365,242,213,4
26/12/2018,2018XX245407,125836,ON#2419,344,100,4
26/12/2018,2018XX245407,125836,ON#2357,487,108,3
26/12/2018,2018XX245407,125836,ON#2448,313,220,4
26/12/2018,2018XX245407,125836,ON#2400,274,151,3
02/04/2015,2015XX242222,131491,ON#2435,439,205,4
02/04/2015,2015XX242222,131491,ON#2373,287,171,3
02/04/2015,2015XX242222,131491,ON#2440,250,134,4
02/04/2015,2015XX242222,131491,ON#2380,307,219,4
20/12/2016,2016XX257027,127456,ON#2404,331,185,4
20/12/2016,2016XX257027,127456,ON#2394,481,129,4
02/05/2015,2015XX249572,127441,ON#2418,448,170,4
02/05/2015,2015XX249572,127441,ON#2437,237,193,3
06/11/2018,2018XX243020,125761,ON#2373,429,186,4
06/11/2018,2018XX243020,125761,ON#2426,310,115,4
06/11/2018,2018XX243020,125761,ON#2367,414,162,4
06/11/2018,2018XX243020,125761,ON#2415,433,149,3
06/11/2018,2018XX243020,125761,ON#2440,317,184,4
06/11/2018,2018XX243020,125761,ON#2412,321,123,4
19/12/2018,2018XX216077,126796,ON#2415,335,108,3
19/12/2018,2018XX216077,126796,ON#2448,382,220,4
19/12/2018,2018XX216077,126796,ON#2449,239,109,4
19/12/2018,2018XX216077,126796,ON#2435,433,168,3
19/12/2018,2018XX216077,126796,ON#2440,423,131,3
24/04/2016,2016XX249432,122206,ON#2399,286,112,4
11/11/2017,2017XX268920,123721,ON#2396,205,112,4
11/11/2017,2017XX268920,123721,ON#2377,445,191,4
11/11/2017,2017XX268920,123721,ON#2404,460,198,4
17/09/2016,2016YY237966,131971,ON#2384,426,126,4
17/09/2016,2016YY237966,131971,ON#2425,321,209,3
17/09/2016,2016YY237966,131971,ON#2351,228,124,3
17/09/2016,2016YY237966,131971,ON#2381,318,120,4
17/09/2016,2016YY237966,131971,ON#2429,390,121,3
17/09/2016,2016YY237966,131971,ON#2407,259,101,4
17/09/2016,2016YY237966,131971,ON#2422,392,176,4
31/6/2015,2015XX277264,126736,ON#2376,220,128,4
31/6/2015,2015XX277264,126736,ON#2360,325,100,3
28/09/2016,2016XX224253,123211,ON#2450,359,171,3
04/02/2015,2015XX215013,124111,ON#2382,360,114,4
11/10/2015,2015XX224596,131176,ON#2440,488,153,4
11/10/2015,2015XX224596,131176,ON#2392,399,164,3
23/02/2018,2018XX263712,124876,ON#2378,240,126,4
23/02/2018,2018XX263712,124876,ON#2435,290,216,3
22/05/2017,2017XX262711,124801,ON#2398,407,114,3
21/08/2017,2017XX249152,130126,ON#2441,326,109,3
24/09/2017,2017YY229006,128671,ON#2360,322,157,3
24/09/2017,2017YY229006,128671,ON#2353,263,202,3
24/09/2017,2017YY229006,128671,ON#2442,249,155,4
24/09/2017,2017YY229006,128671,ON#2440,404,163,3
15/07/2017,2017XX245085,132946,ON#2424,337,138,4
15/07/2017,2017XX245085,132946,ON#2448,437,219,3
21/12/2016,2016YY276956,129166,ON#2372,326,201,3
21/12/2016,2016YY276956,129166,ON#2394,407,215,3
21/12/2016,2016YY276956,129166,ON#2408,281,182,3
04/12/2018,2018YY217211,123691,ON#2376,478,206,3
04/12/2018,2018YY217211,123691,ON#2401,266,215,3
05/06/2015,2015YY259407,122476,ON#2388,371,121,4
05/06/2015,2015YY259407,122476,ON#2397,310,109,3
09/12/2016,2016YY262620,130696,ON#2397,474,151,4
13/12/2016,2016XX222083,127381,ON#2397,353,189,4
13/12/2016,2016XX222083,127381,ON#2371,362,146,3
02/12/2015,2015XX254423,121756,ON#2358,339,139,4
02/12/2015,2015XX254423,121756,ON#2394,298,163,3
02/12/2015,2015XX254423,121756,ON#2359,447,140,4
08/11/2017,2017XX251021,129211,ON#2353,411,206,3
18/12/2016,2016XX222076,121756,ON#2410,332,114,3
18/12/2016,2016XX222076,121756,ON#2376,238,172,3
18/12/2016,2016XX222076,121756,ON#2440,447,124,3
18/04/2015,2015XX239072,130366,ON#2415,205,198,3
21/07/2016,2016YY247640,127306,ON#2449,423,214,3
26/06/2018,2018XX231381,132736,ON#2449,279,204,3
26/06/2018,2018XX231381,132736,ON#2440,447,127,3
26/06/2018,2018XX231381,132736,ON#2422,439,123,4
26/06/2018,2018XX231381,132736,ON#2440,413,159,3
10/10/2015,2015YY243083,129706,ON#2438,478,162,4
10/10/2015,2015YY243083,129706,ON#2406,235,149,4
18/11/2018,2018XX226017,122131,ON#2404,426,131,3
03/12/2018,2018XX278440,129781,ON#2441,326,198,4
03/12/2018,2018XX278440,129781,ON#2447,379,158,3
22/08/2015,2015XX240402,125971,ON#2409,253,124,3
22/08/2015,2015XX240402,125971,ON#2438,368,107,3
22/08/2015,2015XX240402,125971,ON#2420,280,172,3
22/08/2015,2015XX240402,125971,ON#2426,480,187,4
12/10/2016,2016XX243678,124636,ON#2439,267,159,3
12/10/2016,2016XX243678,124636,ON#2416,235,216,3
12/10/2016,2016XX243678,124636,ON#2428,224,109,4
12/10/2016,2016XX243678,124636,ON#2406,231,118,3
22/11/2017,2017XX277586,126676,ON#2387,208,178,4
08/02/2017,2017XX270019,129631,ON#2411,391,133,4
08/02/2017,2017XX270019,129631,ON#2373,213,112,3
26/07/2016,2016XX230903,128596,ON#2394,449,106,4
26/07/2016,2016XX230903,128596,ON#2427,312,127,3
26/07/2016,2016XX230903,128596,ON#2367,299,164,4
26/07/2016,2016XX230903,128596,ON#2418,217,200,3
21/10/2016,2016XX264951,121381,ON#2424,401,151,4
11/08/2018,2018XX280225,122386,ON#2450,354,204,4
30/07/2018,2018XX220606,126886,ON#2378,222,154,3
22/09/2018,2018XX232702,122926,ON#2398,449,157,4
22/09/2018,2018XX232702,122926,ON#2433,443,172,4
22/09/2018,2018XX232702,122926,ON#2369,425,108,3
12/04/2018,2018YY244294,130096,ON#2386,441,183,3
12/04/2018,2018YY244294,130096,ON#2414,206,210,4
16/10/2018,2018XX276221,124756,ON#2358,251,122,3
21/10/2017,2017XX256824,126016,ON#2355,315,205,3
16/12/2017,2017XX224813,131506,ON#2368,449,206,4
04/12/2018,2018XX242047,127306,ON#2426,311,132,4
04/08/2017,2017XX279756,124336,ON#2445,380,182,4
27/10/2015,2015XX256187,123826,ON#2363,289,165,3
27/10/2015,2015XX256187,123826,ON#2438,480,156,3
27/10/2015,2015XX256187,123826,ON#2399,375,219,3
15/08/2015,2015XX221117,122086,ON#2358,359,167,3
28/10/2018,2018XX263418,132076,ON#2430,317,171,3
28/09/2016,2016XX232401,123136,ON#2410,472,138,4
28/09/2016,2016XX232401,123136,ON#2404,239,111,3
28/09/2016,2016XX232401,123136,ON#2431,374,149,3
28/09/2016,2016XX232401,123136,ON#2437,235,148,4
28/09/2016,2016XX232401,123136,ON#2374,297,219,3
28/09/2016,2016XX232401,123136,ON#2394,323,164,3
21/10/2016,2016XX267226,132091,ON#2385,250,199,3
21/10/2016,2016XX267226,132091,ON#2397,270,121,3
08/12/2017,2017XX244210,128326,ON#2421,476,121,3
08/12/2017,2017XX244210,128326,ON#2429,492,201,4
08/12/2017,2017XX244210,128326,ON#2384,215,177,4
08/12/2017,2017XX244210,128326,ON#2449,382,217,4
08/12/2017,2017XX244210,128326,ON#2428,257,160,4
21/11/2016,2016YY271776,129751,ON#2410,414,148,3
21/11/2016,2016YY271776,129751,ON#2365,320,142,4
02/02/2018,2018XX262963,126361,ON#2437,468,198,4
02/02/2018,2018XX262963,126361,ON#2353,209,153,3
02/02/2018,2018XX262963,126361,ON#2352,211,101,4
02/02/2018,2018XX262963,126361,ON#2445,374,156,3
02/02/2018,2018XX262963,126361,ON#2445,204,147,3
02/02/2018,2018XX262963,126361,ON#2410,467,136,3
02/02/2018,2018XX262963,126361,ON#2430,312,121,4
24/07/2016,2016XX217400,130456,ON#2448,438,142,4
24/07/2016,2016XX217400,130456,ON#2364,425,135,4
24/07/2016,2016XX217400,130456,ON#2383,254,158,4
23/12/2017,2017YY276158,123166,ON#2428,484,110,3
27/11/2016,2016XX261927,127801,ON#2357,204,154,3
27/11/2016,2016XX261927,127801,ON#2426,222,189,4
27/11/2016,2016XX261927,127801,ON#2377,400,197,4
27/11/2016,2016XX261927,127801,ON#2369,220,122,4
27/11/2016,2016XX261927,127801,ON#2409,378,108,3
21/11/2017,2017XX216966,128071,ON#2400,243,135,3
28/05/2018,2018XX232107,126241,ON#2425,201,171,4
29/10/2017,2017XX217834,124066,ON#2374,241,127,3
11/08/2016,2016XX218233,129301,ON#2360,240,122,3
08/09/2016,2016YY228705,129751,ON#2432,257,179,4
08/12/2015,2015XX212605,121741,ON#2424,315,201,4
11/12/2016,2016XX238715,128926,ON#2349,456,158,4
09/12/2018,2018XX254871,131536,ON#2434,490,167,3
28/08/2018,2018XX244259,124486,ON#2410,306,150,3
28/08/2018,2018XX244259,124486,ON#2437,425,153,3
28/08/2018,2018XX244259,124486,ON#2401,348,123,3
28/08/2018,2018XX244259,124486,ON#2446,492,190,4
28/12/2018,2018XX234011,132046,ON#2379,441,127,4
28/12/2018,2018XX234011,132046,ON#2382,349,170,3
11/04/2017,2017XX280876,130621,ON#2429,317,200,4
11/04/2017,2017XX280876,130621,ON#2398,263,186,3
23/06/2016,2016XX261059,131296,ON#2387,285,101,4
23/06/2016,2016XX261059,131296,ON#2370,402,136,4
23/06/2016,2016XX261059,131296,ON#2400,240,172,4
23/06/2016,2016XX261059,131296,ON#2396,491,186,4
18/03/2018,2018XX270362,123931,ON#2386,477,133,3
18/03/2018,2018XX270362,123931,ON#2421,338,177,3
18/03/2018,2018XX270362,123931,ON#2446,215,169,4
09/12/2018,2018YY278783,125011,ON#2410,207,213,4
19/12/2018,2018XX271335,131041,ON#2427,431,127,3
19/12/2018,2018XX271335,131041,ON#2407,465,124,4
02/12/2017,2017XX241606,126976,ON#2401,351,181,3
02/12/2017,2017XX241606,126976,ON#2358,421,186,4
02/12/2017,2017XX241606,126976,ON#2399,390,134,4
04/11/2018,2018XX256033,127936,ON#2431,305,179,4
29/09/2018,2018XX212227,130651,ON#2421,220,104,4
25/12/2018,2018XX216756,122806,ON#2424,479,145,3
30/07/2018,2018YY224414,132331,ON#2383,208,150,3
23/08/2018,2018YY217764,125041,ON#2400,437,104,4
12/12/2017,2017XX227935,128191,ON#2357,255,112,4
12/12/2017,2017XX227935,128191,ON#2375,387,101,4
12/12/2017,2017XX227935,128191,ON#2404,393,198,3
10/12/2015,2015XX249341,125431,ON#2392,269,125,4
10/12/2015,2015XX249341,125431,ON#2387,430,220,3
08/10/2018,2018YY261283,127081,ON#2450,217,103,4
07/03/2016,2016XX248277,132766,ON#2432,445,200,3
07/03/2016,2016XX248277,132766,ON#2353,330,129,4
07/03/2016,2016XX248277,132766,ON#2382,390,204,4
27/09/2018,2018XX268563,124111,ON#2433,425,213,3
21/08/2015,2015XX239079,127006,ON#2370,416,188,4
21/08/2015,2015XX239079,127006,ON#2430,448,103,4
21/08/2015,2015XX239079,127006,ON#2401,404,102,4
21/08/2015,2015XX239079,127006,ON#2450,245,166,4
09/11/2016,2016XX242565,125596,ON#2423,464,127,3
17/03/2016,2016XX232989,130696,ON#2373,358,148,3
17/03/2016,2016XX232989,130696,ON#2415,364,203,4
13/09/2017,2017XX229286,123601,ON#2411,247,186,3
10/12/2015,2015XX214432,122326,ON#2411,326,140,3
19/08/2017,2017XX213774,129601,ON#2415,244,147,4
19/08/2017,2017XX213774,129601,ON#2435,400,153,3
19/08/2017,2017XX213774,129601,ON#2448,248,126,4
06/03/2017,2017XX212206,121861,ON#2449,265,184,3
06/03/2017,2017XX212206,121861,ON#2358,442,198,4
06/03/2017,2017XX212206,121861,ON#2389,448,132,3
06/03/2017,2017XX212206,121861,ON#2387,202,140,3
21/07/2015,2015YY224162,123751,ON#2403,446,162,4
21/07/2015,2015YY224162,123751,ON#2444,330,208,4
10/07/2018,2018YY258035,121786,ON#2374,287,201,4
28/12/2017,2017YY242271,125251,ON#2361,398,100,3
27/02/2015,2015XX279210,123076,ON#2439,292,165,4
27/02/2015,2015XX279210,123076,ON#2446,370,123,4
24/04/2018,2018XX251364,130471,ON#2420,463,202,4
24/04/2018,2018XX251364,130471,ON#2435,241,115,3
24/04/2018,2018XX251364,130471,ON#2359,322,174,3
21/04/2018,2018YY254983,130831,ON#2376,218,169,4
21/04/2018,2018YY254983,130831,ON#2395,351,156,4
05/11/2017,2017XX242509,128941,ON#2363,372,148,3
19/12/2017,2017XX214677,129931,ON#2361,307,161,4
27/12/2018,2018XX247451,127351,ON#2352,433,132,4
10/04/2017,2017XX232016,130576,ON#2415,335,101,4
17/03/2017,2017XX245351,126901,ON#2420,331,112,3
28/10/2016,2016XX232128,126556,ON#2381,432,192,4
28/10/2016,2016XX232128,126556,ON#2356,459,150,4
03/12/2016,2016XX279420,128221,ON#2356,429,191,3
03/12/2016,2016XX279420,128221,ON#2441,476,216,4
03/12/2016,2016XX279420,128221,ON#2412,478,210,4
03/12/2016,2016XX279420,128221,ON#2431,483,117,4
31/08/2017,2017XX255361,121801,ON#2356,394,137,4
07/12/2018,2018XX218387,121171,ON#2394,269,162,3
07/12/2018,2018XX218387,121171,ON#2375,437,115,4
07/12/2018,2018XX218387,121171,ON#2418,230,159,4
15/03/2017,2017XX257363,125491,ON#2407,249,121,4
10/08/2015,2015XX225338,125521,ON#2437,284,170,4
10/08/2015,2015XX225338,125521,ON#2375,442,200,3
10/08/2015,2015XX225338,125521,ON#2399,229,196,4
30/2/2017,2017XX226157,125911,ON#2363,423,220,4
23/10/2017,2017XX247178,131146,ON#2400,429,122,4
23/12/2018,2018XX260912,123226,ON#2351,353,156,3
03/10/2017,2017XX277642,132421,ON#2397,319,202,3
03/09/2016,2016XX223980,124096,ON#2376,285,155,3
22/12/2016,2016XX231092,131521,ON#2430,288,133,3
22/12/2016,2016XX231092,131521,ON#2405,270,134,4
19/06/2018,2018XX266855,122686,ON#2412,458,160,3
19/06/2018,2018XX266855,122686,ON#2434,277,162,3
24/08/2018,2018YY212934,128491,ON#2365,409,105,3
14/10/2016,2016XX247941,122011,ON#2405,324,200,4
14/10/2016,2016XX247941,122011,ON#2428,492,145,4
11/12/2017,2017XX238407,122221,ON#2378,389,118,3
03/11/2016,2016XX251588,131581,ON#2359,222,131,4
03/11/2016,2016XX251588,131581,ON#2375,274,147,4
18/12/2018,2018YY267079,123481,ON#2386,293,106,3
18/12/2018,2018YY267079,123481,ON#2419,459,210,4
30/12/2016,2016XX252540,128026,ON#2441,458,185,3
30/12/2016,2016XX252540,128026,ON#2433,243,120,4
30/12/2016,2016XX252540,128026,ON#2397,253,144,4
07/12/2016,2016XX247913,124231,ON#2362,440,218,3
06/10/2018,2018XX213949,128206,ON#2440,349,171,4
06/10/2018,2018XX213949,128206,ON#2401,266,202,4
06/10/2018,2018XX213949,128206,ON#2418,279,219,3
25/05/2018,2018XX236482,121981,ON#2365,321,175,4
25/05/2018,2018XX236482,121981,ON#2409,445,139,3
09/12/2016,2016XX226024,127606,ON#2423,291,132,3
09/12/2016,2016XX226024,127606,ON#2445,231,168,3
09/12/2016,2016XX226024,127606,ON#2415,453,105,4
09/12/2016,2016XX226024,127606,ON#2362,226,161,3
09/12/2016,2016XX226024,127606,ON#2417,279,192,3
27/05/2016,2016XX233479,131941,ON#2399,257,154,3
27/05/2016,2016XX233479,131941,ON#2449,343,218,4
21/10/2016,2016XX252778,122146,ON#2367,302,188,4
21/10/2016,2016XX252778,122146,ON#2378,278,134,4
08/10/2018,2018XX239982,124066,ON#2418,344,213,4
08/12/2017,2017XX227550,128956,ON#2369,293,215,3
08/12/2017,2017XX227550,128956,ON#2416,356,153,3
26/10/2016,2016XX232058,128506,ON#2446,477,111,3
26/10/2016,2016XX232058,128506,ON#2377,242,144,3
26/10/2016,2016XX232058,128506,ON#2443,483,168,4
26/10/2016,2016XX232058,128506,ON#2370,332,157,3
04/11/2015,2015XX231988,131041,ON#2365,285,111,4
04/11/2015,2015XX231988,131041,ON#2387,372,139,4
04/11/2015,2015XX231988,131041,ON#2377,284,207,4
04/11/2015,2015XX231988,131041,ON#2381,391,190,3
04/11/2015,2015XX231988,131041,ON#2431,282,109,3
19/03/2015,2015XX264118,121126,ON#2427,343,120,4
13/07/2017,2017XX215846,125146,ON#2432,462,211,4
13/07/2017,2017XX215846,125146,ON#2356,492,107,4
02/12/2018,2018XX215349,131176,ON#2373,206,204,3
02/12/2018,2018XX215349,131176,ON#2412,287,141,4
05/05/2017,2017XX234263,122236,ON#2359,406,172,3
05/05/2017,2017XX234263,122236,ON#2378,409,181,3
05/05/2017,2017XX234263,122236,ON#2432,394,206,4
30/07/2017,2017XX273568,130276,ON#2419,480,160,4
30/07/2017,2017XX273568,130276,ON#2428,491,118,4
23/10/2015,2015XX269438,131221,ON#2413,417,187,4
23/10/2015,2015XX269438,131221,ON#2372,245,214,3
02/06/2018,2018XX213417,123121,ON#2445,231,195,3
02/06/2018,2018XX213417,123121,ON#2413,287,136,3
02/06/2018,2018XX213417,123121,ON#2378,303,193,4
21/11/2018,2018XX214278,130201,ON#2426,469,116,4
21/11/2018,2018XX214278,130201,ON#2415,377,187,4
21/11/2018,2018XX214278,130201,ON#2440,251,200,3
21/11/2018,2018XX214278,130201,ON#2381,205,154,3
02/10/2015,2015XX221068,128011,ON#2372,347,163,4
02/10/2015,2015XX221068,128011,ON#2441,467,167,3
13/09/2015,2015XX221110,122311,ON#2404,431,127,3
13/09/2015,2015XX221110,122311,ON#2389,407,208,4
20/09/2015,2015YY254794,122476,ON#2432,226,154,4
11/06/2016,2016XX240430,124501,ON#2391,294,111,3
11/06/2016,2016XX240430,124501,ON#2405,399,146,3
11/06/2017,2017XX245029,123511,ON#2374,249,104,3
06/04/2016,2016XX251434,128476,ON#2418,210,212,3
06/04/2016,2016XX251434,128476,ON#2401,261,104,4
06/04/2016,2016XX251434,128476,ON#2425,320,201,3
06/04/2016,2016XX251434,128476,ON#2351,382,167,4
13/09/2018,2018XX263523,124006,ON#2401,352,203,4
13/09/2018,2018XX263523,124006,ON#2377,268,191,3
13/09/2018,2018XX263523,124006,ON#2434,259,159,4
13/09/2018,2018XX263523,124006,ON#2450,396,171,4
13/09/2018,2018XX263523,124006,ON#2419,213,172,4
13/09/2018,2018XX263523,124006,ON#2424,356,181,4
27/07/2017,2017XX229314,131671,ON#2382,387,124,4
27/07/2017,2017XX229314,131671,ON#2393,340,214,4
27/07/2017,2017XX229314,131671,ON#2442,332,151,4
16/12/2017,2017XX211520,132586,ON#2349,469,160,3
14/10/2016,2016XX249670,121816,ON#2399,442,145,3
30/12/2015,2015XX243013,122071,ON#2385,363,159,4
30/12/2015,2015XX243013,122071,ON#2354,215,198,3
29/05/2015,2015XX229517,127471,ON#2442,231,132,4
30/2/2018,2018XX233003,128206,ON#2374,361,122,4
30/2/2018,2018XX233003,128206,ON#2417,247,207,3
30/2/2018,2018XX233003,128206,ON#2440,330,179,3
30/2/2018,2018XX233003,128206,ON#2448,243,209,3
26/12/2017,2017XX280883,126826,ON#2372,377,207,4
21/11/2017,2017XX250762,129406,ON#2387,264,195,4
14/07/2016,2016XX215272,125356,ON#2409,390,163,3
30/07/2018,2018XX275325,129571,ON#2364,413,208,4
27/07/2016,2016XX255095,124471,ON#2435,205,180,4
22/03/2017,2017YY250475,128071,ON#2367,342,165,4
22/03/2017,2017YY250475,128071,ON#2368,456,201,3
22/03/2017,2017YY250475,128071,ON#2397,352,113,4
23/05/2018,2018XX257405,122836,ON#2435,413,110,3
10/06/2018,2018XX246023,128716,ON#2379,468,196,4
10/06/2018,2018XX246023,128716,ON#2425,488,130,4
22/12/2016,2016XX265497,131146,ON#2390,266,194,3
22/12/2016,2016XX265497,131146,ON#2360,313,137,4
22/12/2016,2016XX265497,131146,ON#2449,402,184,3
22/12/2016,2016XX265497,131146,ON#2425,449,190,3
13/09/2015,2015XX267457,124786,ON#2397,227,184,3
13/09/2015,2015XX267457,124786,ON#2351,345,168,4
13/09/2015,2015XX267457,124786,ON#2437,440,201,3
13/09/2015,2015XX267457,124786,ON#2437,281,193,3
13/09/2015,2015XX267457,124786,ON#2444,269,204,3
13/09/2015,2015XX267457,124786,ON#2374,329,176,4
12/12/2016,2016XX217575,127996,ON#2354,406,198,3
04/12/2018,2018YY280015,126256,ON#2396,221,179,4
14/04/2018,2018YY258119,128926,ON#2441,482,178,4
30/06/2017,2017XX277593,124861,ON#2382,481,211,4
30/06/2017,2017XX277593,124861,ON#2440,221,154,4
06/08/2016,2016YY270124,130876,ON#2404,249,199,3
06/08/2016,2016YY270124,130876,ON#2365,234,131,4
12/04/2015,2015YY214551,130546,ON#2431,231,115,3
21/05/2016,2016XX220382,129841,ON#2424,234,215,4
27/08/2018,2018YY278531,125656,ON#2411,489,198,4
27/08/2018,2018YY278531,125656,ON#2402,375,189,4
31/11/2015,2015YY231526,129421,ON#2350,465,180,4
04/12/2018,2018XX246632,122851,ON#2443,460,136,3
12/09/2017,2017XX239884,129181,ON#2401,451,117,4
12/09/2017,2017XX239884,129181,ON#2396,207,206,4
12/09/2017,2017XX239884,129181,ON#2378,294,206,3
26/08/2017,2017XX260548,122236,ON#2356,420,113,3
02/04/2015,2015XX279525,125716,ON#2395,419,164,4
02/04/2015,2015XX279525,125716,ON#2375,275,218,4
27/02/2018,2018YY217148,122611,ON#2380,323,164,3
27/02/2018,2018YY217148,122611,ON#2398,295,183,4
13/08/2015,2015XX272721,130096,ON#2370,296,106,3
13/08/2015,2015XX272721,130096,ON#2430,274,138,4
13/08/2015,2015XX272721,130096,ON#2436,400,181,4
13/08/2015,2015XX272721,130096,ON#2364,397,172,3
12/05/2018,2018XX242117,126091,ON#2354,323,121,4
12/05/2018,2018XX242117,126091,ON#2404,385,199,3
14/12/2018,2018XX244833,125176,ON#2349,489,142,4
06/12/2016,2016XX254150,131176,ON#2428,370,150,4
27/10/2017,2017YY261003,131491,ON#2364,448,100,3
20/12/2017,2017XX241991,129481,ON#2450,354,107,4
20/12/2017,2017XX241991,129481,ON#2422,407,173,4
09/10/2018,2018XX255669,125356,ON#2396,391,131,3
09/10/2018,2018XX255669,125356,ON#2442,455,114,3
22/08/2018,2018XX214691,127666,ON#2439,355,141,4
22/08/2018,2018XX214691,127666,ON#2369,352,191,4
07/11/2018,2018XX229790,132976,ON#2430,432,188,4
07/11/2018,2018XX229790,132976,ON#2351,386,166,4
08/12/2018,2018XX224785,125431,ON#2366,309,218,4
10/04/2017,2017XX264482,129871,ON#2361,411,112,4
10/04/2017,2017XX264482,129871,ON#2409,371,119,4
10/04/2017,2017XX264482,129871,ON#2445,453,103,4
10/04/2017,2017XX264482,129871,ON#2418,251,126,3
14/06/2018,2018XX272868,123016,ON#2406,382,208,3
03/08/2017,2017XX212682,127471,ON#2445,311,140,3
28/12/2015,2015XX264300,132091,ON#2430,352,183,3
28/12/2015,2015XX264300,132091,ON#2370,377,141,3
14/05/2018,2018XX246289,132991,ON#2387,474,133,3
15/12/2015,2015XX272847,123331,ON#2426,413,125,4
12/07/2018,2018XX252694,133036,ON#2359,414,158,4
26/12/2017,2017XX243762,126481,ON#2410,261,102,3
